990521,86.18,86.81,85.60,86.06,966500
990524,86.35,88.19,83.76,84.62,1478500
990525,84.74,86.47,83.82,83.82,924800
990526,84.91,86.99,84.91,86.64,1077700
990527,86.12,86.12,84.68,85.66,1119300
990528,85.43,86.06,84.80,85.20,929300
990601,85.03,85.09,82.61,83.30,1481600
990602,83.82,85.14,83.24,84.74,1356800
990603,85.32,86.87,83.93,84.34,1331800
990604,84.57,85.03,83.19,84.34,1140500
990607,84.86,85.09,84.39,84.80,1209900
990608,84.80,85.72,84.16,85.43,1150700
990609,84.74,85.72,84.16,85.32,1222200
990610,84.97,86.06,84.28,85.89,1361800
990611,86.81,87.16,84.91,85.72,969000
990614,86.58,87.50,86.12,87.27,1182700
990615,87.04,89.35,86.41,88.42,1564900
990616,89.58,89.58,87.45,88.25,1034500
990617,87.85,87.96,85.43,86.29,1355900
990618,86.35,87.33,85.60,85.83,1686000
990621,86.06,86.06,82.96,83.53,1140000
990622,83.01,83.19,82.15,83.01,1215300
990623,84.22,86.01,84.11,85.32,1592800
990624,85.60,85.60,83.91,84.39,1162300
990625,84.22,84.45,82.78,83.01,1002100
990628,83.19,83.24,82.38,82.44,1312600
990629,83.59,86.58,83.13,86.29,1963400
990630,86.41,88.83,86.12,87.56,1856000
990701,88.88,89.29,88.25,88.83,1271400
990702,88.83,88.94,87.79,88.65,835400
990706,89.23,91.19,89.23,90.55,1363900
990707,90.44,91.82,89.35,91.82,1281400
990708,92.11,92.86,89.40,90.38,1392700
990709,88.88,90.38,88.88,89.58,951400
990712,89.98,91.25,89.69,91.13,751000
990713,90.55,90.61,88.42,89.46,757100
990714,89.58,89.75,88.42,88.71,750100
990715,89.63,90.73,89.12,89.29,858700
990716,89.23,89.23,87.56,88.08,1007300
990719,87.62,87.91,86.64,87.62,1020700
990720,87.56,88.14,85.72,85.95,865200
990721,85.60,86.81,84.39,86.81,1049800
990722,86.93,87.04,84.45,86.24,1153700
990723,87.22,87.22,86.06,86.41,707200
990726,86.64,87.85,84.91,85.09,1080500
990727,85.55,85.83,84.34,84.34,1399500
990728,84.28,85.49,84.11,84.97,1203300
990729,84.51,84.74,83.99,84.16,944600
990730,84.68,85.95,84.05,84.05,1181700
990802,84.11,85.26,83.76,84.05,852500
990803,85.43,85.72,83.93,85.66,1036100
990804,85.72,87.04,84.97,86.18,1335000
990805,86.99,87.91,86.06,87.91,1695700
990806,87.79,88.83,87.50,88.25,1130000
990809,88.42,89.12,88.14,89.00,877400
990810,88.94,89.63,88.71,89.17,1111600
990811,88.77,88.77,86.64,88.48,1344200
990812,87.96,89.29,86.99,88.48,880100
990813,88.54,89.98,87.91,89.12,1673100
990816,88.42,88.88,86.41,88.31,809700
990817,88.54,88.54,86.52,87.85,1514400
990818,87.60,88.88,87.02,87.55,1388700
990819,87.49,88.36,86.73,87.60,1383000
990820,87.72,88.41,87.72,88.12,1412900
990823,88.12,88.99,87.31,88.94,1791100
990824,88.76,89.40,88.18,88.94,1017800
990825,89.11,89.34,87.02,88.12,1007400
990826,87.72,87.72,85.34,85.92,1902600
990827,86.15,86.68,85.69,85.98,853600
990830,85.63,86.04,84.65,84.65,839300
990831,85.23,87.02,85.17,85.58,1389400
990901,85.98,86.21,85.23,85.46,1040100
990902,84.94,85.40,84.59,85.29,913700
990903,86.04,87.20,86.04,86.85,714000
990907,87.08,87.55,85.98,86.39,1217700
990908,87.78,88.70,86.56,87.55,1159200
990909,88.07,90.96,88.01,90.44,1790100
990910,90.44,90.62,88.76,88.88,939500
990913,88.70,88.70,86.56,86.85,1292800
990914,86.68,87.37,85.58,85.98,1758800
990915,86.10,86.33,85.17,85.58,1940800
990916,86.10,86.15,85.00,85.40,866700
990917,86.04,86.73,85.23,86.21,1628800
990920,86.27,86.33,85.11,85.40,560500
990921,84.47,84.71,82.56,83.20,1189700
990922,84.71,84.71,83.08,83.08,1635800
990923,83.89,85.05,82.45,82.68,1169300
990924,82.68,83.14,80.82,81.58,1135900
990927,81.75,83.14,81.40,82.68,795700
990928,82.45,82.45,79.32,81.23,956300
990929,82.04,83.61,81.40,81.75,1137700
990930,81.87,82.56,80.94,82.27,1113900
991001,82.33,82.62,81.06,81.75,934800
