990521,15.45,15.50,14.92,15.05,6456600
990524,15.10,15.22,14.48,14.73,5914500
990525,14.85,14.85,13.75,13.77,10546900
990526,14.03,15.28,13.85,15.20,14140600
990527,14.97,14.98,14.35,14.69,10121300
990528,14.67,15.03,14.47,14.94,4281900
990601,14.42,14.63,14.00,14.00,8590900
990602,13.92,14.36,13.48,14.17,12373900
990603,14.25,14.66,13.95,14.00,6045300
990604,14.16,14.72,14.14,14.63,7609100
990607,14.78,15.50,14.77,15.17,8920500
990608,15.06,15.10,14.75,14.80,6511600
990609,15.06,15.52,15.00,15.48,7138400
990610,15.31,15.44,14.75,14.95,6121100
990611,15.05,15.19,14.75,14.92,4938600
990614,14.78,14.89,14.00,14.85,10680600
990615,14.72,15.03,14.33,14.61,6222700
990616,15.16,15.63,15.13,15.52,9257300
990617,15.30,15.85,15.22,15.67,7440600
990618,15.38,16.16,15.35,16.01,7715000
990621,16.25,17.16,16.19,17.14,10255600
990622,16.84,17.03,16.28,16.30,8225000
990623,16.00,16.70,15.98,16.67,6454800
990624,16.55,16.63,16.00,16.14,4955500
990625,16.17,16.47,15.77,16.22,4691900
990628,16.31,16.47,15.94,16.45,5154100
990629,16.38,16.70,16.22,16.63,5560000
990630,16.58,17.25,16.38,17.22,8259500
990701,17.11,17.22,16.80,17.05,4727500
990702,17.03,17.69,17.01,17.51,8564700
990706,17.50,18.01,17.05,17.08,7734800
990707,17.14,17.80,17.11,17.47,7334400
990708,17.39,17.97,17.34,17.94,6094500
990709,17.86,18.24,17.51,18.24,6785300
990712,18.28,19.11,18.25,18.80,13741600
990713,18.51,18.72,18.01,18.38,8303300
990714,18.51,18.88,18.16,18.78,7817300
990715,18.88,18.94,18.24,18.44,6878400
990716,18.59,19.11,18.49,19.03,8196700
990719,19.05,19.06,18.26,18.45,6692200
990720,18.34,18.41,17.33,17.50,13580300
990721,17.49,17.80,17.14,17.67,10435200
990722,17.50,17.50,16.49,16.80,12386300
990723,17.59,17.80,17.25,17.59,16340500
990726,17.06,17.47,16.84,17.08,7391400
990727,17.45,17.99,17.28,17.89,7441400
990728,17.99,18.00,17.38,17.69,5796300
990729,17.34,17.42,16.83,17.03,8084500
990730,17.13,17.34,16.89,16.97,4834400
990802,17.28,17.92,17.25,17.36,11080000
990803,17.66,17.88,17.38,17.84,8565000
990804,17.92,17.97,17.49,17.63,6546300
990805,17.44,17.88,16.94,17.88,8843000
990806,17.59,17.94,17.41,17.63,7035200
990809,17.67,17.75,17.28,17.36,4456300
990810,17.14,17.16,16.47,17.00,10194200
990811,17.34,17.94,17.16,17.92,7532800
990812,17.94,18.13,17.48,17.51,7385000
990813,17.97,18.39,17.88,18.25,7753100
990816,18.25,18.75,18.06,18.74,6791600
990817,18.84,18.88,18.22,18.70,6866600
990818,18.51,18.72,18.25,18.33,4991600
990819,18.19,18.59,18.13,18.34,6113000
990820,18.47,18.61,18.42,18.56,4043100
990823,18.74,18.75,18.20,18.70,7405000
990824,18.42,18.67,18.38,18.50,6570600
990825,18.51,19.20,18.38,19.08,8123400
990826,19.14,19.49,18.78,18.80,9634500
990827,19.00,19.44,18.91,19.05,7530000
990830,19.20,19.55,18.75,18.91,8113000
990831,19.41,20.16,19.14,19.88,17612500
990901,19.97,20.38,19.80,19.94,9657000
990902,19.67,20.16,19.47,19.89,8948600
990903,20.34,21.17,20.33,21.13,8597300
990907,21.11,21.91,21.09,21.58,9586600
990908,21.81,22.00,21.34,21.36,11049800
990909,21.64,21.66,20.44,21.05,12234100
990910,21.44,21.66,21.19,21.42,7375200
990913,21.41,21.78,21.22,21.42,7326700
990914,21.47,21.66,21.05,21.34,7123100
990915,21.59,21.69,20.56,20.59,7459100
990916,20.91,21.38,20.51,21.17,8660800
990917,21.33,22.44,21.31,22.17,14023000
990920,23.16,23.67,22.86,23.64,14409200
990921,23.38,23.39,22.56,23.14,14038100
990922,23.14,23.49,22.64,23.34,11261300
990923,23.50,23.50,22.24,22.41,10046400
990924,22.09,22.69,21.62,22.55,13073800
990927,23.25,23.72,23.06,23.49,11344800
990928,23.36,23.47,22.76,23.25,11415500
990929,23.38,23.94,22.84,22.89,12931900
990930,22.97,23.50,22.58,23.25,11338600
991001,23.09,23.30,22.75,23.00,9514200
991004,23.30,24.16,23.16,24.13,9194800
991005,24.30,24.86,24.06,24.45,13438100
991006,24.66,24.67,23.95,24.39,9488800
991007,24.34,24.36,23.38,23.58,11246400
991008,23.41,23.41,22.59,23.14,14635800
991011,23.34,23.50,22.97,23.16,7081900
991012,22.97,23.06,22.49,22.61,9402700
991013,22.44,22.89,21.89,22.34,13832000
991014,22.44,22.91,21.97,22.35,14947300
991015,22.63,23.88,22.19,23.14,28670500
991018,23.36,23.69,22.58,23.39,15003800
991019,23.80,24.00,23.19,23.51,13300500
991020,23.92,24.09,23.19,24.08,10800500
991021,22.97,23.31,22.56,23.22,25181100
991022,23.44,23.59,22.38,22.50,18074700
991025,22.45,23.41,22.00,23.24,12890500
991026,23.42,23.78,22.81,22.81,10160200
991027,22.83,23.24,22.67,23.16,8539700
991028,23.61,24.69,23.59,24.66,16210200
991029,25.19,26.78,25.13,26.45,18764100
991101,26.39,26.45,25.66,25.99,10492300
991102,26.22,27.51,25.67,25.92,21400000
991103,26.63,26.94,26.17,26.64,15361400
991104,27.25,27.41,26.47,26.89,9771600
991105,27.47,27.81,27.00,27.42,10392800
991108,28.38,29.69,27.67,27.97,18200800
991109,28.67,28.68,27.76,28.08,10682800
991110,28.09,28.59,27.83,28.30,9284800
