5000.000	5287.669	0.000
5002.444	5287.669	20.014
5004.888	5287.669	6.194
5007.332	5287.669	9.225
5009.775	5287.669	18.597
5012.219	5287.669	2.050
5014.663	5287.669	13.849
5017.106	5287.669	10.061
5019.550	5287.669	11.370
5021.994	5287.669	10.150
5024.438	5287.669	18.383
5026.882	5287.669	8.881
5029.326	5287.669	5.529
5031.770	5287.669	15.306
5034.213	5287.669	16.216
5036.657	5287.669	6.223
5039.101	5287.669	6.150
5041.544	5287.669	17.623
5043.988	5287.669	11.703
5046.432	5287.669	9.520
5048.876	5287.669	15.225
5051.320	5287.669	9.315
5053.764	5287.669	10.087
5056.207	5287.669	26.184
5058.651	5287.669	11.848
5061.095	5287.669	10.858
5063.539	5287.669	11.833
5065.982	5287.669	39.990
5068.426	5287.669	39.378
5070.870	5287.669	42.168
5073.314	5287.669	33.348
5075.758	5287.669	33.480
5078.201	5287.669	3.467
5080.645	5287.669	27.121
5083.089	5287.669	30.981
5085.533	5287.669	49.320
5087.977	5287.669	41.371
5090.420	5287.669	65.398
5092.864	5287.669	16.496
5095.308	5287.669	57.458
5097.752	5287.669	55.831
5100.195	5287.669	92.950
5102.639	5287.669	57.962
5105.083	5287.669	36.695
5107.527	5287.669	46.775
5109.971	5287.669	77.595
5112.415	5287.669	111.295
5114.858	5287.669	112.214
5117.302	5287.669	59.209
5119.746	5287.669	104.288
5122.189	5287.669	74.426
5124.633	5287.669	142.440
5127.077	5287.669	103.446
5129.521	5287.669	101.002
5131.965	5287.669	97.090
5134.409	5287.669	134.562
5136.853	5287.669	89.507
5139.296	5287.669	167.147
5141.740	5287.669	170.688
5144.184	5287.669	152.053
5146.627	5287.669	209.502
5149.071	5287.669	55.145
5151.515	5287.669	59.478
5153.959	5287.669	81.318
5156.403	5287.669	126.618
5158.847	5287.669	98.977
5161.291	5287.669	119.411
5163.734	5287.669	36.207
5166.178	5287.669	48.086
5168.622	5287.669	91.802
5171.065	5287.669	97.044
5173.509	5287.669	100.983
5175.953	5287.669	95.755
5178.397	5287.669	63.486
5180.841	5287.669	143.460
5183.285	5287.669	154.173
5185.728	5287.669	85.347
5188.172	5287.669	87.129
5190.616	5287.669	112.116
5193.060	5287.669	51.221
5195.503	5287.669	124.920
5197.947	5287.669	144.799
5200.391	5287.669	72.302
5202.835	5287.669	138.285
5205.279	5287.669	117.225
